Customer_ID,Total_Revenue,Total_Profit,Order_Count,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Frequency,Gross_Margin_Pct,CLV_Historical,CLV_Simple,CLV_Predictive,CAC,CLV_to_CAC_Ratio,CAC_Payback_Months,CLV_Category
CUST0001,943.7708423935009,237.44415948049428,8,2022-02-14 00:00:00,2023-01-14 04:00:00,334,117.9713552991876,8.748502994011975,0.2515909040782731,943.7708423935009,3096.21826512778,778.9803525471605,50.0,61.9243653025556,1.684606607613187,Medium
CUST0002,617.5317254115159,261.29224583166194,6,2022-01-13 00:00:00,2023-01-28 14:00:00,380,102.92195423525266,5.767105263157895,0.4231235984799645,617.5317254115159,1780.685231893865,753.4499430790622,50.0,35.6137046378773,1.1481396971622173,Medium
CUST0003,548.8606916488864,184.39219897113216,5,2022-03-28 21:00:00,2023-01-15 05:00:00,292,109.77213832977728,6.254280821917808,0.33595446308457877,548.8606916488864,2059.6373386105042,691.9443562418427,50.0,41.192746772210086,1.355805730366821,Medium
CUST0004,247.11787763708224,42.66591846282024,3,2022-02-25 11:00:00,2022-11-26 17:00:00,274,82.37262587902741,3.9990875912408756,0.17265411499478595,247.11787763708224,988.2460380322367,170.6247450935594,50.0,19.764920760644735,3.515686651178326,Low
CUST0005,337.3411846868325,13.077766756878912,4,2022-01-25 05:00:00,2022-11-04 19:00:00,283,84.33529617170812,5.162544169611308,0.03876718097441773,337.3411846868325,1306.1540746310839,65.3077037315542,50.0,26.123081492621676,15.293130984676715,Low
CUST0006,523.0773190384444,15.49099229311279,4,2022-02-25 06:00:00,2022-11-14 07:00:00,262,130.7693297596111,5.576335877862595,0.029615109906866853,523.0773190384444,2187.641115787693,109.38205578938465,50.0,43.75282231575385,12.910728778098928,Medium
CUST0007,559.9084372987143,110.61481625134293,5,2022-03-15 05:00:00,2022-12-12 01:00:00,271,111.98168745974286,6.738929889298893,0.19755875940181503,559.9084372987143,2263.9102220297646,447.2552948612879,50.0,45.27820444059529,2.260095062056977,Medium
CUST0008,530.19327924288,135.402012345327,5,2022-02-20 13:00:00,2022-12-07 04:00:00,289,106.03865584857598,6.319204152249135,0.25538236270871273,530.19327924288,2010.2397430117153,513.3797751812873,50.0,40.20479486023431,1.8463536521333543,Medium
CUST0009,231.0294450041772,39.201955237197595,3,2022-01-16 18:00:00,2022-12-23 14:00:00,340,77.0098150013924,3.222794117647059,0.16968380474830294,231.0294450041772,744.560336362727,126.33983073870372,50.0,14.89120672725454,3.826339760157406,Low
CUST0010,557.3067709315343,4.857154300821421,5,2022-02-11 18:00:00,2022-08-27 17:00:00,196,111.46135418630686,9.317602040816327,0.008715405148770616,557.3067709315343,3115.657623715453,155.78288118577268,50.0,62.313152474309064,51.470466968224805,Medium
CUST0011,536.2846436745683,102.33243403388636,5,2022-03-05 23:00:00,2022-10-16 14:00:00,224,107.25692873491366,8.152901785714286,0.19081738632811643,536.2846436745683,2623.3656174393227,500.58377050281695,50.0,52.46731234878646,2.443018211774529,Medium
CUST0012,965.1071979104096,110.56039463345259,9,2022-01-31 01:00:00,2022-12-24 14:00:00,327,107.23413310115662,10.052752293577981,0.11455763139351889,965.1071979104096,3233.994532447496,370.4787535767757,50.0,64.67989064894992,4.070173605041042,High
CUST0013,586.1226307187316,131.9174332594801,6,2022-02-27 14:00:00,2023-02-02 11:00:00,339,97.6871051197886,6.464601769911504,0.2250679744232306,586.1226307187316,1894.5246979647497,426.39683626570894,50.0,37.89049395929499,2.2741497661639865,Medium
CUST0014,654.9987467448761,-35.816739279128115,4,2022-01-03 20:00:00,2023-01-18 00:00:00,379,163.74968668621904,3.8548812664907652,-0.05468214932795717,654.9987467448761,1893.706798801314,94.68533994006572,50.0,37.87413597602628,0.0,Medium
CUST0015,346.1491258466327,23.96909347591739,5,2022-01-06 12:00:00,2023-01-05 14:00:00,364,69.22982516932655,5.017170329670329,0.06924499207470859,346.1491258466327,1042.013474303428,72.15421476988044,50.0,20.84026948606856,10.430098253452263,Low
CUST0016,192.70532093807734,60.40133291219243,2,2022-03-27 03:00:00,2022-11-26 06:00:00,244,96.35266046903867,2.9938524590163937,0.3134388434017419,192.70532093807734,865.3969484340093,271.24901860055274,50.0,17.307938968680187,1.6555926033184327,Low
CUST0017,995.148186063514,91.22095978115793,7,2022-01-20 11:00:00,2022-11-20 17:00:00,304,142.164026580502,8.410361842105262,0.09166570472483972,995.148186063514,3586.9527134180767,328.80054829014404,50.0,71.73905426836153,3.836837507954986,High
CUST0018,143.1831747224085,68.18599081150204,2,2022-01-21 17:00:00,2022-03-12 05:00:00,49,71.59158736120425,14.908163265306122,0.47621510658424293,143.1831747224085,3201.8972184097775,1524.791825136803,50.0,64.03794436819555,1.4665769142586307,Medium
CUST0019,1103.990274827222,198.49475469653257,11,2022-04-30 20:00:00,2023-02-15 01:00:00,290,100.36275225702019,13.854310344827587,0.17979755729967606,1103.990274827222,4171.370150489409,750.0021636507778,50.0,83.42740300978818,2.7708540754180833,High
CUST0020,172.80062377308428,35.22788609278996,2,2022-01-23 11:00:00,2022-09-06 14:00:00,226,86.40031188654214,3.232300884955752,0.20386434564640218,172.80062377308428,837.8154137139695,170.80069108926813,50.0,16.75630827427939,2.838660251614327,Low
CUST0021,1200.7781642166374,86.29159172076045,9,2022-01-03 13:00:00,2023-01-12 22:00:00,374,133.41979602407082,8.789438502673798,0.07186305871664088,1200.7781642166374,3518.055276578558,252.81821290915317,50.0,70.36110553157116,5.2148765717081655,High
CUST0022,1134.7927192240497,170.6686244615617,8,2022-01-02 10:00:00,2022-12-20 12:00:00,352,141.84908990300622,8.301136363636363,0.1503962984343623,1134.7927192240497,3532.525915027706,531.2788217436257,50.0,70.65051830055413,2.3437231140870227,High
CUST0023,678.8837871468821,61.7937665739552,5,2022-01-29 00:00:00,2022-08-03 00:00:00,186,135.77675742937643,9.818548387096774,0.09102259877740401,678.8837871468821,3999.3919879903015,364.0350522764054,50.0,79.98783975980604,4.045715512434386,High
CUST0024,159.2750839040828,4.981660162217634,1,2022-04-20 07:00:00,2022-04-20 07:00:00,30,159.2750839040828,12.175,0.03127708389855656,159.2750839040828,5817.522439596624,290.8761219798312,50.0,116.35044879193248,10.036814710729288,High
CUST0025,660.0171591136494,186.40099286130265,7,2022-02-22 18:00:00,2023-02-19 04:00:00,361,94.28816558766421,7.0824099722991685,0.28241840426031406,660.0171591136494,2003.3623326836048,565.786393151724,50.0,40.06724665367209,1.8776724019942757,Medium
CUST0026,216.9402761604794,75.39813277683413,3,2022-07-03 19:00:00,2022-11-09 07:00:00,128,72.31342538682647,8.560546875,0.3475524882297979,216.9402761604794,1857.127403147229,645.4492499235624,50.0,37.14254806294458,1.9894391873599169,Medium
CUST0027,303.50580107282497,122.20391211404679,5,2022-01-19 16:00:00,2023-01-29 20:00:00,375,60.70116021456499,4.87,0.4026411082822251,303.50580107282497,886.8439507347946,357.07983119724474,50.0,17.73687901469589,2.0457610208639436,Low
CUST0028,567.2403493922667,162.83912332976533,5,2022-02-21 01:00:00,2023-01-01 21:00:00,314,113.44806987845334,5.81608280254777,0.2870725319597396,567.2403493922667,1979.4701046069304,568.2514948681221,50.0,39.589402092138606,1.5352575897484124,Medium
CUST0029,909.6050112373911,190.58925234892152,8,2022-02-05 19:00:00,2022-12-22 11:00:00,319,113.70062640467388,9.15987460815047,0.2095296859563816,909.6050112373911,3124.450442204926,654.6651199414757,50.0,62.489008844098514,2.0987542323094877,Medium
CUST0030,659.0087627623409,-80.63810526729054,3,2022-11-05 15:00:00,2022-11-28 12:00:00,30,219.66958758744696,36.525,-0.12236272083740282,659.0087627623409,24070.2950598945,1203.514752994725,50.0,481.40590119789,0.0,High
CUST0031,285.14212227003594,65.82989882727557,3,2022-07-29 16:00:00,2022-10-16 12:00:00,78,95.04737409001199,14.048076923076923,0.23086697364527992,285.14212227003594,4005.6984676588704,924.7834825639386,50.0,80.11396935317741,2.2785998865586876,High
CUST0032,352.2113187206054,105.73519665282484,5,2022-03-11 19:00:00,2023-02-01 19:00:00,327,70.44226374412108,5.5848623853211015,0.30020385783427983,352.2113187206054,1180.2310473642306,354.30991355453466,50.0,23.604620947284612,2.364397172503116,Low
CUST0033,267.29808632448373,24.778821886531034,2,2022-08-09 04:00:00,2022-12-18 13:00:00,131,133.64904316224187,5.576335877862595,0.09270108225335755,267.29808632448373,2235.8158632828477,207.26255024554487,50.0,44.716317265656954,4.035704379244792,Medium
CUST0034,528.4699956627542,137.71103432514232,4,2022-02-14 10:00:00,2022-11-23 07:00:00,281,132.11749891568854,5.199288256227757,0.2605843954346716,528.4699956627542,2060.7508816635686,536.9995226397675,50.0,41.21501763327137,1.452316446391583,Medium
CUST0035,548.954978403737,99.5355406027592,5,2022-01-04 11:00:00,2022-12-27 18:00:00,357,109.79099568074739,5.1155462184873945,0.18131822192812747,548.954978403737,1684.9227383358393,305.50719500132595,50.0,33.698454766716786,2.511665667218668,Medium
CUST0036,664.4060934081809,61.437614075066904,5,2022-01-23 09:00:00,2022-12-02 00:00:00,312,132.8812186816362,5.853365384615385,0.09246997383770594,664.4060934081809,2333.4069770897895,215.77008212421336,50.0,46.66813954179579,4.069168436367664,Medium
CUST0037,519.7878459503437,61.87224107150426,3,2022-02-02 04:00:00,2022-04-07 06:00:00,64,173.26261531678122,17.12109375,0.1190336433480498,519.7878459503437,8899.336440626392,1059.320439907825,50.0,177.98672881252784,2.424350522985722,High
CUST0038,606.9536506490886,86.41360707491062,3,2022-01-19 09:00:00,2022-06-06 04:00:00,137,202.31788354969618,7.998175182481751,0.14237266219998537,606.9536506490886,4854.521625538239,691.1511675352796,50.0,97.09043251076478,1.7358377352535155,High
CUST0039,802.0224391129527,-5.126734253718609,7,2022-02-07 00:00:00,2023-02-18 07:00:00,376,114.57463415899325,6.7998670212765955,-0.006392257876710836,802.0224391129527,2337.276828877707,116.86384144388535,50.0,46.74553657755414,0.0,Medium
CUST0040,842.8692680354206,106.07566510547426,6,2022-04-02 09:00:00,2022-10-18 17:00:00,199,140.47821133923676,11.012562814070352,0.12585067356022825,842.8692680354206,4641.075379144784,584.0824625091628,50.0,92.82150758289568,2.8281698700800124,High
CUST0041,918.5483240519367,276.0302724280344,7,2022-01-07 11:00:00,2023-02-03 05:00:00,391,131.22118915027667,6.539002557544757,0.30050707752685096,918.5483240519367,2574.16707437317,773.5554245857254,50.0,51.483341487463406,1.267976866889666,Medium
CUST0042,117.37115365390514,96.01956535831775,3,2022-03-18 13:00:00,2022-05-16 14:00:00,59,39.12371788463505,18.572033898305087,0.8180848732342934,117.37115365390514,2179.8210443435014,1783.2786227351983,50.0,43.59642088687003,1.562181618300839,Medium
CUST0043,966.2734051017732,234.21511110976522,8,2022-02-17 17:00:00,2022-12-04 14:00:00,289,120.78417563772165,10.110726643598616,0.24239010395313157,966.2734051017732,3663.647348236221,888.0318615865925,50.0,73.27294696472443,1.7078317368367384,High
CUST0044,258.10771992630066,13.245417161927717,2,2022-09-28 17:00:00,2022-11-10 20:00:00,43,129.05385996315033,16.988372093023255,0.05131740021456846,258.10771992630066,6577.244979284743,337.5271129112162,50.0,131.54489958569485,7.549781088619647,High
CUST0045,472.2931900230148,17.855278090678965,4,2022-07-27 12:00:00,2023-01-29 11:00:00,185,118.0732975057537,7.897297297297297,0.03780549554358147,472.2931900230148,2797.379799825505,139.86898999127524,50.0,55.9475959965101,11.201169703674708,Medium
CUST0046,150.20979363821579,64.42557083394038,2,2022-09-09 07:00:00,2022-12-11 08:00:00,93,75.10489681910789,7.854838709677419,0.4289039301199698,150.20979363821579,1769.8105524631712,759.0787015192492,50.0,35.39621104926343,1.5521787188778537,Medium
CUST0047,466.757831861959,48.4763068078441,5,2022-01-25 13:00:00,2022-03-24 13:00:00,58,93.3515663723918,31.487068965517242,0.10385751132330372,466.757831861959,8818.101625219682,915.826089391296,50.0,176.36203250439365,5.157158547390552,High
CUST0048,501.69599752296324,121.45753679830604,4,2022-02-20 07:00:00,2023-01-04 23:00:00,318,125.42399938074081,4.59433962264151,0.24209389231323653,501.69599752296324,1728.721349955305,418.5128803356725,50.0,34.5744269991061,1.6466660305496117,Medium
CUST0049,277.4387508862274,83.7844152157917,4,2022-06-10 21:00:00,2022-08-06 13:00:00,56,69.35968772155685,26.089285714285715,0.3019924756298739,277.4387508862274,5428.634130063995,1639.4066602268529,50.0,108.57268260127991,2.387078784101891,High
CUST0050,495.0500659826905,168.82763799781003,5,2022-05-07 23:00:00,2022-10-14 10:00:00,159,99.0100131965381,11.485849056603774,0.34103144226974635,495.0500659826905,3411.6422000033526,1163.4772599754738,50.0,68.23284400006705,1.480800199332546,High
CUST0051,589.8338341139424,-17.423267512115054,4,2022-01-24 04:00:00,2022-05-04 08:00:00,100,147.4584585284856,14.610000000000001,-0.029539281242298616,589.8338341139424,6463.104237303524,323.1552118651762,50.0,129.26208474607049,0.0,High
CUST0052,287.08138506587903,146.56281224472283,4,2022-09-17 01:00:00,2023-01-23 14:00:00,128,71.77034626646976,11.4140625,0.5105270486663209,287.08138506587903,2457.5736537963826,1254.657824352774,50.0,49.151473075927655,1.3646026364863317,Medium
CUST0053,490.7157442265677,-3.826149259316743,4,2022-02-17 12:00:00,2022-10-20 23:00:00,245,122.67893605664193,5.963265306122449,-0.007797078663834713,490.7157442265677,2194.7011295357615,109.73505647678809,50.0,43.89402259071523,0.0,Medium
CUST0054,931.3451372342204,91.04966586452483,7,2022-01-17 03:00:00,2022-12-06 10:00:00,323,133.04930531917435,7.915634674922601,0.09776146588890934,931.3451372342204,3159.5090839764616,308.878239538864,50.0,63.19018167952923,3.8440558422342166,Medium
CUST0055,494.78728321134827,86.0948796331502,5,2022-03-13 00:00:00,2022-08-09 05:00:00,149,98.95745664226965,12.256711409395972,0.1740038245816734,494.78728321134827,3638.678963616341,633.144056094123,50.0,72.77357927232683,2.9037731519603556,High
CUST0056,469.71899869802826,119.84120966001478,5,2022-02-20 21:00:00,2023-02-01 16:00:00,345,93.94379973960565,5.293478260869565,0.2551338353189712,469.71899869802826,1491.8683849952592,380.62610285496004,50.0,29.837367699905187,2.0860937628153207,Low
CUST0057,471.83905007748274,131.4095752796932,4,2022-07-25 07:00:00,2023-02-19 08:00:00,209,117.95976251937068,6.990430622009569,0.27850508612653796,471.83905007748274,2473.7686082411565,688.9571392953292,50.0,49.47537216482313,1.5219591081876522,Medium
CUST0058,734.4340208314859,112.76476273822702,6,2022-02-08 07:00:00,2023-01-02 01:00:00,327,122.40567013858099,6.701834862385321,0.15353967754729136,734.4340208314859,2461.02776246514,377.86540908382955,50.0,49.2205552493028,2.6604055443846613,Medium
CUST0059,218.44927446807972,14.338764209132412,4,2022-03-17 04:00:00,2023-01-21 07:00:00,310,54.61231861701993,4.712903225806452,0.06563887311618251,218.44927446807972,772.147717736769,50.68290607147369,50.0,15.44295435473538,13.948203421367321,Low
CUST0060,307.1446286351237,10.253290889277974,2,2022-06-07 10:00:00,2022-11-30 12:00:00,176,153.57231431756185,4.150568181818182,0.033382615007272354,307.1446286351237,1912.237084243959,95.61185421219795,50.0,38.24474168487918,9.752966250530505,Medium
CUST0061,666.7447848778013,60.79920133938413,7,2022-02-18 19:00:00,2023-01-27 07:00:00,342,95.24925498254304,7.475877192982456,0.09118811683023093,666.7447848778013,2136.2151989176923,194.79744113342153,50.0,42.724303978353845,5.756654566007912,Medium
CUST0062,296.0661531553625,-17.978445551639517,3,2022-02-02 16:00:00,2022-10-01 07:00:00,240,98.68871771845416,4.565625,-0.06072442040412914,296.0661531553625,1351.7270304999518,67.5863515249976,50.0,27.034540609999034,0.0,Low
CUST0063,214.43397543868952,151.16990361583257,3,2022-02-12 13:00:00,2022-09-14 15:00:00,214,71.4779918128965,5.1203271028037385,0.7049717905316489,214.43397543868952,1097.9720962006731,774.0393546123764,50.0,21.95944192401346,0.9922610017744958,Low
CUST0064,260.07351933614086,36.43381133654398,3,2022-07-20 18:00:00,2022-12-30 16:00:00,162,86.69117311204695,6.763888888888888,0.14009043069645957,260.07351933614086,1759.1083877319527,246.43425167912386,50.0,35.18216775463905,4.117054859137024,Medium
CUST0065,408.2884717148148,86.84268359710742,5,2022-01-06 14:00:00,2023-01-27 13:00:00,385,81.65769434296297,4.7435064935064934,0.21269932808136233,408.2884717148148,1162.03141008184,247.16330013384538,50.0,23.2406282016368,2.8787687073310004,Low
CUST0066,259.3874407069012,26.809748753890858,2,2022-04-23 10:00:00,2022-06-18 23:00:00,56,129.6937203534506,13.044642857142858,0.10335792928457528,259.3874407069012,5075.424788474767,524.5853963763554,50.0,101.50849576949535,3.7299864656690285,High
CUST0067,385.84057193995847,53.87938424320515,3,2022-02-22 21:00:00,2023-01-06 23:00:00,318,128.61352397998616,3.445754716981132,0.1396415726119892,385.84057193995847,1329.5119707648096,185.655142404063,50.0,26.590239415296193,2.783996181599214,Low
CUST0068,304.25364546982127,103.61323151998339,4,2022-07-01 08:00:00,2023-02-09 02:00:00,222,76.06341136745532,6.581081081081081,0.34054885804239515,304.25364546982127,1501.7384325385433,511.41530827937737,50.0,30.034768650770864,1.9302554033499761,Low
CUST0069,544.2609190030313,108.89615338577708,5,2022-02-17 09:00:00,2022-09-16 11:00:00,211,108.85218380060626,8.655213270142179,0.2000807876950845,544.2609190030313,2826.4165971448883,565.5116591112096,50.0,56.528331942897765,2.295765205905358,Medium
CUST0070,142.29253383463677,-0.5998193907630966,2,2022-11-03 15:00:00,2023-02-18 03:00:00,106,71.14626691731839,6.891509433962264,-0.004215396090002643,142.29253383463677,1470.915508955691,73.54577544778455,50.0,29.418310179113817,0.0,Low
CUST0071,145.77117053551603,63.7288474139398,3,2022-09-22 16:00:00,2023-01-23 01:00:00,122,48.590390178505345,8.981557377049182,0.4371841646041578,145.77117053551603,1309.2521320843584,572.3842996215127,50.0,26.18504264168717,2.353722153888971,Low
CUST0072,739.9328814011341,-5.444618431760823,6,2022-04-13 18:00:00,2022-12-05 21:00:00,236,123.32214690018901,9.286016949152543,-0.007358259875478049,739.9328814011341,3435.5146389631045,171.77573194815523,50.0,68.71029277926209,0.0,High
CUST0073,707.0773232165236,155.34968398785048,9,2022-03-22 02:00:00,2023-02-05 01:00:00,319,78.56414702405817,10.304858934169278,0.21970678295997165,707.0773232165236,2428.777357098764,533.6188596541916,50.0,48.57554714197528,2.8966907974862273,Medium
CUST0074,540.6564791042989,80.56830595521603,4,2022-08-18 01:00:00,2023-02-02 22:00:00,168,135.16411977607473,8.696428571428571,0.14901940339028744,540.6564791042989,3526.3353391579494,525.4923883954045,50.0,70.52670678315899,2.482365709801199,High
CUST0075,724.3010812061212,88.65405745634698,6,2022-02-15 18:00:00,2022-07-16 06:00:00,150,120.71684686768687,14.610000000000001,0.12239945480782438,724.3010812061212,5291.019398210716,647.6178897186146,50.0,105.82038796421432,3.3839398737922313,High
CUST0076,717.5694916745239,208.06748776825432,7,2022-02-03 06:00:00,2022-12-28 15:00:00,328,102.50992738207484,7.794969512195122,0.2899614464972681,717.5694916745239,2397.1852759218277,695.0913101282459,50.0,47.94370551843655,1.6821465177194341,Medium
CUST0077,331.12197422179463,-6.460898254745183,2,2022-07-17 15:00:00,2022-10-04 00:00:00,78,165.56098711089732,9.365384615384615,-0.019512139808690245,331.12197422179463,4651.626964788865,232.58134823944326,50.0,93.0325392957773,0.0,High
CUST0078,705.3877991562416,125.47747832120355,6,2022-02-21 02:00:00,2023-02-11 02:00:00,355,117.56463319270694,6.173239436619718,0.1778843899359969,705.3877991562416,2177.2638899308495,387.30125879002463,50.0,43.545277798616986,2.3908673015570567,Medium
CUST0079,746.0084840172087,39.61107348883872,7,2022-04-08 22:00:00,2023-01-30 21:00:00,296,106.57264057388696,8.63766891891892,0.0530973498793681,746.0084840172087,2761.617555276542,146.63457356552374,50.0,55.232351105530846,8.835913020600668,Medium
CUST0080,262.40599203017814,28.56532136773855,1,2022-02-08 15:00:00,2022-02-08 15:00:00,30,262.40599203017814,12.175,0.10885925716381271,262.40599203017814,9584.378858902257,1043.3483629566506,50.0,191.68757717804513,1.7503741462005606,High
CUST0081,161.90955667676968,32.9989804181674,1,2022-02-16 21:00:00,2022-02-16 21:00:00,30,161.90955667676968,12.175,0.20381119617321514,161.90955667676968,5913.7465576190125,1205.2877597735642,50.0,118.27493115238025,1.5151983293542242,High
CUST0082,369.82298233646554,84.3505183122843,4,2022-03-15 18:00:00,2022-09-26 00:00:00,194,92.45574558411639,7.530927835051547,0.22808349491796065,369.82298233646554,2088.832643789599,476.42824969425527,50.0,41.77665287579198,2.3710583408575596,Medium
CUST0083,1117.2294587604285,253.67852724026952,8,2022-02-13 18:00:00,2023-01-24 19:00:00,345,139.65368234505357,8.469565217391304,0.2270603636980062,1117.2294587604285,3548.417911410839,805.7050615174646,50.0,70.96835822821679,1.576798810492712,High
CUST0084,231.1978581565071,101.14536917120611,3,2022-04-10 14:00:00,2023-02-12 03:00:00,307,77.0659527188357,3.5692182410423454,0.4374840233283509,231.1978581565071,825.195612622126,361.009896642831,50.0,16.503912252442518,1.4830140146712891,Low
